id,country,htap_region,climatic_zone,lon,lat,alt,relative_alt,type,type_of_area,water_25km,evergreen_needleleaf_forest_25km,evergreen_broadleaf_forest_25km,deciduous_needleleaf_forest_25km,deciduous_broadleaf_forest_25km,mixed_forest_25km,closed_shrublands_25km,open_shrublands_25km,woody_savannas_25km,savannas_25km,grasslands_25km,permanent_wetlands_25km,croplands_25km,urban_and_built-up_25km,cropland-natural_vegetation_mosaic_25km,snow_and_ice_25km,barren_or_sparsely_vegetated_25km,wheat_production,rice_production,nox_emissions,no2_column,population_density,max_population_density_5km,max_population_density_25km,nightlight_1km,nightlight_5km,max_nightlight_25km,o3_average_values,o3_daytime_avg,o3_nighttime_avg,o3_median,o3_perc25,o3_perc75,o3_perc90,o3_perc98,o3_dma8eu,o3_avgdma8epax,o3_drmdmax1h,o3_w90,o3_aot40,o3_nvgt070,o3_nvgt100,dataset
11540,United States of America,NAM,tropical_moist,-82.731944,27.946389,12,11,unknown,unknown,46.1,0,0,0,0,1.6,0,0,5.3,0,0,4,2.9,35.8,2,0,0,0,0,12.3335,2.41,24652,38574,42221,62,61.44,63,27.8553,34.8018,20.9752,27.2,17.6,37.6,46.6,58.2,56.175,39.2657,52.0376,95.2943,13177.8022,1.6,0,train
11541,United States of America,NAM,tropical_moist,-82.739875,27.785866,5,10,unknown,unknown,68,0,0,0,0,0,0,0,0,0,0,3.7,1.6,23.1,0,0,0,0,0.112,0.204671,2.22,35432,38440,42221,63,61.93,63,29.1862,35.066,23.3419,28.2,19.8,37.6,47,58.2,55.875,39.3336,51.3129,91.9647,13005.8139,1.2,0,train
11542,United States of America,NAM,tropical_moist,-82.700833,28.09,2,6,unknown,unknown,30.1,0,0,0,0,3.7,0,0,20.8,0,0,3.1,3.2,33.5,3.5,0,0,0.016,0.75,7.04704,2.23,8941,17514,48479,62,60.74,63,25.0585,33.7478,16.5329,24.6,13,35.8,45.2,56.6,54.45,38.1162,51.0973,80.9063,11398.8589,0.2,0,train
11543,United States of America,NAM,tropical_moist,-82.000278,27.939444,0,12,unknown,unknown,0,0,0,0,0,6.7,9.1,0,36.4,0,4.6,2.3,6.7,8.9,23.9,0,0,0,0,1.06342,2.46,8103,8396,23381,62,58.18,63,24.8957,34.3651,15.5152,23.8,12.4,35.6,46.2,59,56.825,39.5859,53.2645,96.4794,13942.065,2,0,train
11544,United States of America,NAM,tropical_moist,-81.972222,28.028889,0,24,unknown,unknown,0,0,0,0,0,7.6,9,0,36.3,0,3.1,1.6,5.8,10.5,24.4,0,0,0,0.125,4.20292,2.54,17709,23381,23381,63,62.56,63,26.6953,35.0347,18.4489,25.8,15.6,36.6,46.6,59.792,57.55,39.9077,53.6528,102.5724,14908.5726,2.6,0.4,train
11546,United States of America,NAM,tropical_moist,-80.311033,27.389079,4.65,10,unknown,unknown,48.2,0,0,0,0,3,0,0,4.3,0,0,4.3,6,8.4,24.2,0,0,0,0,3.29743,1.47,7762,9634,21293,49,41.93,63,28.5855,35.8373,23.7246,30,19,40,48,57,53.7917,38.4713,48.4643,74.1357,12785.0908,0.6667,0,train
11549,United States of America,NAM,tropical_moist,-87.008033,30.394133,3.5,11,unknown,unknown,65.1,0,2.7,0,0,4.2,0,0,16.2,0,1.1,3.1,1.8,3.2,0,0,0,0,0,0.226049,1.99,5081,5081,23778,37,24.82,63,33.572,37.8456,29.3325,32.6,24.2,41.6,50.8,63,60.55,41.7089,52.96,126.1053,17852.2149,4.8,0.2,train
11551,United States of America,NAM,tropical_moist,-82.570556,27.306944,3,0,unknown,unknown,56.7,0,0,0,0,2.6,2,0,8.1,0,0,2.5,5,14.6,7.8,0,0,0,0,0.499933,2.09,5259,29023,33169,62,50.9,63,31.1962,36.9736,27.1251,31.25,22.5,40.25,49.25,61.345,59.5938,40.8992,49.686,127.2209,16647.455,3.75,0,train
11552,United States of America,NAM,tropical_moist,-82.48,27.350278,11,2,unknown,unknown,28.5,0,0,0,0,6.5,3.7,0,17.3,0,1.1,2.9,9.1,15.3,15.1,0,0,0,0,9.72198,2.04,18443,26539,33169,63,61.74,63,25.1506,34.7114,16.8551,25,13.5,36.75,47.175,59.25,57.3125,39.539,51.3992,109.378,14444.1247,2.25,0,train
11553,United States of America,NAM,tropical_moist,-82.362583,27.089194,3,2,unknown,unknown,34.9,0,0,0,0,11,2.6,0,26.2,0,0,3.2,4.3,8.2,8.9,0,0,0,0.007,0.156371,1.53,3851,5384,23112,59,44.02,63,28.4317,35.765,20.4817,27.25,17.5,37.5,46.75,59,57.0089,39.6873,51.1307,96.5471,14207.2236,1.5,0,train
11554,United States of America,NAM,tropical_moist,-81.310556,28.746111,18,12,unknown,unknown,3.2,0,8.2,0,0,12.2,2.1,0,34.1,0,0,2.7,2.5,25.9,8.2,0,0,0.226,0.186,26.1651,2.51,13934,23045,46708,61,60.24,63,28.0202,36.4009,19.7309,27.4,17.2,38.2,47.4,59.2,56.65,40.7321,52.8734,100.0278,15177.1558,2.2,0.4,train
11555,United States of America,NAM,tropical_moist,-80.993889,29.108889,0,7,unknown,unknown,43.3,0,13.2,0,0,8.2,0,0,16,0,0,5.8,2.7,7.1,3.1,0,0,0.016,0,2.67243,1.7,13442,13442,25950,57,48.47,63,26.1173,33.2013,19.0826,26.2,15.4,36.6,44.4,54,51.925,37.4272,47.7489,50.3266,8996.588,0,0,val
11556,United States of America,NAM,tropical_moist,-81.0525,29.206667,0,12,unknown,unknown,38.7,0,12.5,0,0,10.3,0,0,20.4,0,0,4.9,2.5,7.1,3,0,0,0.049,0,1.98312,1.78,7836,25950,25950,63,62.74,63,28.934,35.6626,22.2795,29,18.8,39.4,47.2,57.4,55.175,39.8919,50.702,71.7366,13013.0306,0.8,0,val
11557,United States of America,NAM,tropical_moist,-84.161111,30.0925,2.1,2,unknown,unknown,47.5,0,18.2,0,0,12.5,0,0,12,0,0,8.2,0,0,0,0,0,0,0,0.035751,1.44,459,485,674,0,0,46,30.24,35.6601,24.817,29.4,21.4,38.4,46.6,57.2,55.3,39.1561,49.4188,69.8518,12379.8646,0.4,0,train
11558,United States of America,NAM,warm_moist,-83.543521,32.805408,54,19,unknown,unknown,0,0,0,0,0,40.2,0,0,47.7,0,1.3,0,2.9,5.7,1.4,0,0,0.191,0,20.4185,2.62,2518,2518,18870,28,25.67,63,27.3728,-999,-999,-999,-999,-999,-999,-999,-999,-999,55.6783,-999,-999,-999,-999,test
11560,United States of America,NAM,tropical_moist,-81.048769,32.06923,2,8,unknown,unknown,20.5,4.6,0,0,0,17.1,0,0,19.8,0,0,25.6,2.3,7.6,0,0,0,0.006,0.032,10.1281,2.75,3728,21551,38914,61,52.95,63,28.9344,-999,-999,-999,-999,-999,-999,-999,-999,-999,49.6558,-999,-999,-999,-999,test
11561,United States of America,NAM,warm_moist,-85.408003,34.474293,276,6,unknown,unknown,0,0,0,0,24.1,29.5,0,0,26.7,0,0,0,0,0,19.1,0,0,0.11,0,0.24368,2.53,1507,2212,2395,7,11.77,56,23.5268,-999,-999,-999,-999,-999,-999,-999,-999,-999,52.8395,-999,-999,-999,-999,train
11563,United States of America,NAM,warm_moist,-83.344495,33.918067,215,33,unknown,unknown,0,0,0,0,0,24.6,0,0,63.6,0,0,0,0,1.8,8,0,0,0.064,0,3.69736,2.82,4337,14465,25848,55,43.84,63,30.4431,-999,-999,-999,-999,-999,-999,-999,-999,-999,55.1247,-999,-999,-999,-999,train
11564,United States of America,NAM,warm_moist,-84.607407,34.015482,317,10,unknown,unknown,0,2.6,0,0,0,17.2,0,0,44.7,0,0,0,2.5,30.1,1.5,0,0,0.087,0.064,10.3355,3.48,12464,15591,27634,63,62.63,63,29.3365,-999,-999,-999,-999,-999,-999,-999,-999,-999,56.6336,-999,-999,-999,-999,test
11565,United States of America,NAM,warm_moist,-82.131189,33.582144,74,0,unknown,unknown,2.9,1.7,0,0,0,40.6,0,0,40.4,0,1.2,2.2,1.7,8.7,0,0,0,0.12,0,3.02545,2.46,7969,15759,19980,56,43.98,63,28.1439,-999,-999,-999,-999,-999,-999,-999,-999,-999,54.9543,-999,-999,-999,-999,val
11566,United States of America,NAM,warm_moist,-84.745988,33.40404,900,28,unknown,unknown,0,0,0,0,0,36.8,0,0,57.2,0,0,0,1.3,2.1,1.2,0,0,1.242,0,3.45193,3.36,2737,3275,6632,61,56.5,63,26.6137,-999,-999,-999,-999,-999,-999,-999,-999,-999,50.2407,-999,-999,-999,-999,test
11567,United States of America,NAM,warm_moist,-84.059766,34.376317,372,8,unknown,unknown,2.1,5.4,0,0,9.7,27.9,0,0,40.2,0,0,0,1.6,1.7,10.3,0,0,0,0,8.25966,2.39,927,1713,11428,45,29.77,63,29.6169,-999,-999,-999,-999,-999,-999,-999,-999,-999,52.6852,-999,-999,-999,-999,test
11568,United States of America,NAM,warm_moist,-84.29048,33.68797,308,4,unknown,unknown,0,0,0,0,0,6.7,0,0,45.2,0,0,0,2.2,45.1,0,0,0,0.571,0.011,19.6963,4.91,13745,30077,49211,63,62.61,63,21.8045,32.9132,10.5041,19.6,2,34,48,64,60.9,39.5429,57.1644,198.9616,18325.1186,10.2,0.8,test
11571,United States of America,NAM,warm_moist,-84.779192,33.743656,1145,46,unknown,unknown,0,0,0,0,1.8,22.4,0,0,64.8,0,0,0,2.4,6.3,2,0,0,0,0,1.25263,3.57,6990,8675,17908,62,53.61,63,33.787,-999,-999,-999,-999,-999,-999,-999,-999,-999,56.746,-999,-999,-999,-999,test
11575,United States of America,NAM,warm_moist,-84.357056,33.720192,292,35,unknown,unknown,0,0,0,0,0,5.6,0,0,36.3,0,0,0,2.6,54.7,0,0,0,0.603,0.009,55.6406,4.98,29025,40630,49211,63,63,63,29.7257,-999,-999,-999,-999,-999,-999,-999,-999,-999,60.9267,-999,-999,-999,-999,test
11576,United States of America,NAM,tropical_moist,-81.495881,31.169735,5,2,unknown,unknown,27.2,2.6,11.5,0,0,10.8,0,0,14.6,0,0,28.9,0,2.5,0,0,0,0,0,0.354973,2.01,4802,10120,10120,62,48.84,62,29.1272,-999,-999,-999,-999,-999,-999,-999,-999,-999,49.009,-999,-999,-999,-999,val
11577,United States of America,NAM,warm_moist,-84.06901,33.96127,290,20,unknown,unknown,0,1.2,0,0,0,4.6,0,0,51.8,0,0,0,5.2,34.2,0,0,0,0.446,0,22.3983,4.34,18137,24874,39099,62,61.79,63,28.3495,-999,-999,-999,-999,-999,-999,-999,-999,-999,57.7721,-999,-999,-999,-999,test
11578,United States of America,NAM,warm_moist,-84.161708,33.433575,900,18,unknown,unknown,0,0,0,0,0,18.3,0,0,70.5,0,1.1,0,2.5,5.7,1.1,0,0,0.743,0,2.82261,3.92,5904,5904,21662,63,60.83,63,28.6277,-999,-999,-999,-999,-999,-999,-999,-999,-999,56.4572,-999,-999,-999,-999,test
11580,United States of America,NAM,warm_moist,-84.626422,34.785197,794,337,unknown,unknown,0,0,0,0,6.2,66.2,0,0,17,0,0,0,0,0,8.9,0,0,0.165,0,1.6362,2.27,540,753,2767,0,1.44,59,39.8705,-999,-999,-999,-999,-999,-999,-999,-999,-999,55.004,-999,-999,-999,-999,test
11581,United States of America,NAM,warm_moist,-84.944795,32.521302,101,30,unknown,unknown,0,0,0,0,0,28.7,0,0,60.5,0,1.3,0,1.9,6.8,0,0,0,0.078,0.097,11.9704,2.28,17090,21857,24990,63,62.15,63,30.0879,-999,-999,-999,-999,-999,-999,-999,-999,-999,52.4682,-999,-999,-999,-999,train
11584,United States of America,NAM,warm_moist,-85.04534,33.9285,417,127,unknown,unknown,0,0,0,0,3,30.3,0,0,56.7,0,0,0,2.2,0,7,0,0,0.031,0.006,0.64767,2.72,681,1386,5218,11,11.6,62,34.2924,-999,-999,-999,-999,-999,-999,-999,-999,-999,54.6138,-999,-999,-999,-999,test
11586,United States of America,NAM,warm_moist,-82.022217,33.433349,46,12,unknown,unknown,0,0,0,0,0,25.1,0,0,58,0,1.7,0,3.3,9,1.5,0,0,0.013,0,2.39814,2.64,18881,19980,19980,63,61.16,63,27.8779,-999,-999,-999,-999,-999,-999,-999,-999,-999,55.6039,-999,-999,-999,-999,val
11587,United States of America,NAM,warm_moist,-84.065294,33.591077,219,3,unknown,unknown,0,0,0,0,0,13.8,0,0,69.9,0,1,0,2.5,11.4,0,0,0,0.333,0,16.1098,4.02,3761,5775,30077,29,41.57,63,27.8542,-999,-999,-999,-999,-999,-999,-999,-999,-999,59.4167,-999,-999,-999,-999,test
11588,United States of America,NAM,tropical_moist,-84.081059,31.954298,10,18,unknown,unknown,0,1,0,0,0,10.4,0,0,29.2,0,1,0,18.3,0,38.5,0,0,1.668,0,0.227848,2.08,204,339,4067,11,5.01,61,29.917,-999,-999,-999,-999,-999,-999,-999,-999,-999,52.8762,-999,-999,-999,-999,test
11591,United States of America,NAM,tropical_dry,-158.088613,21.323745,17.9,12,unknown,unknown,58.3,0,16.7,0,0,0,0,1.8,1.2,0,0,0,2.4,13.5,3.9,0,0,0,0,0.014019,1.17,3285,20283,106474,61,49.51,63,25.0923,28.5011,23.2537,-999,-999,-999,-999,-999,42.3125,31.9406,39.2981,19.5574,1725.4031,0,0,val
11592,United States of America,NAM,tropical_moist,-157.871171,21.303382,5.3,2,unknown,unknown,66,0,15.6,0,0,0,0,0,0,0,0,1.6,1.3,13.1,1.3,0,0,0,0,0.064132,0.77,106474,106474,106474,63,48.56,63,20.6155,22.0727,19.1442,19.8,13.2,27.6,34.2,42.4,39.35,25.9983,36.1874,21.3618,624.3773,0,0.4,val
11594,United States of America,NAM,warm_dry,-116.347853,43.600699,826,18,unknown,unknown,0,1.1,0,0,0,0,0,0,0,0,61.3,0,21.5,14.3,0,0,0,2.18,0,4.43906,1.48,8528,19684,27999,63,62.02,63,26.6549,34.3567,17.1207,25.375,11.5,37.25,47.5,58,55.7188,39.0578,56.2663,116.4712,15360.7401,1.25,0.25,test
11595,United States of America,NAM,warm_dry,-116.178156,43.577603,823,13,unknown,unknown,0,5,0,0,0,1.1,0,0,0,0,72.4,0,8.6,11.4,0,0,0,0.167,0,0.245642,1.41,8830,12032,27999,62,58.17,63,34.1369,-999,-999,-999,-999,-999,-999,-999,-999,-999,58.9204,-999,-999,-999,-999,test
11596,United States of America,NAM,warm_dry,-116.233919,43.634585,771.14,12,unknown,unknown,0,5.6,0,0,0,1.5,0,0,0,0,67.7,0,11.7,12.1,0,0,0,0.17,0,9.21945,1.44,20690,27999,27999,63,60.68,63,30.1045,-999,-999,-999,-999,-999,-999,-999,-999,-999,54.3721,-999,-999,-999,-999,test
11599,United States of America,NAM,cool_dry,-113.562222,43.460556,1815,120,unknown,unknown,0,0,0,0,0,0,0,0,0,0,84.6,0,1.2,0,0,0,12.3,0,0,0.39789,0.73,9,9,18,0,0,5,40.6174,43.1958,37.9911,40.6,34.6,46.6,52,58.4,57.5,45.6942,55.6065,66.3471,23872.9849,0.2,0,train
11601,United States of America,NAM,cool_dry,-113.729167,42.028889,1914,153,unknown,unknown,0,2.1,0,0,0,0,0,0,2.1,0,94.4,0,1.2,0,0,0,0,0.058,0,0.00457,0.75,14,19,19,0,0,4,43.8255,-999,-999,-999,-999,-999,-999,-999,-999,-999,54.1453,-999,-999,-999,-999,train
11603,United States of America,NAM,cool_moist,-116.804539,47.788908,712.13,18,unknown,unknown,2.7,59.1,0,0,0,23.7,0,0,0,0,3.8,0,4.6,4,1.5,0,0,0.359,0,0.893832,1.14,7230,8095,15422,56,42.01,63,31.2931,-999,-999,-999,-999,-999,-999,-999,-999,-999,47.1838,-999,-999,-999,-999,val
11606,United States of America,NAM,warm_moist,-91.335868,39.915409,201,36,unknown,unknown,0,2.3,0,0,0,1.2,0,0,0,0,0,0,64.6,2.2,28.5,0,0,1.049,0,6.61214,1.87,511,3763,21576,47,39.79,63,32.1127,36.5566,27.8794,31.75,23.25,40.25,48.5,59.25,56.933,40.1577,52.2671,102.7903,15055.7105,2.25,0,train
11608,United States of America,NAM,warm_moist,-88.188519,40.244913,5,6,unknown,unknown,0,0,0,0,0,0,0,0,0,0,0,0,94.6,3.1,2.3,0,0,0.114,0,22.4351,2.31,290,538,38062,18,12.36,63,26.8337,33.0144,19.5201,24.6667,16,35,46,59.6667,57.6012,37.3107,55.0167,99.6222,14053.212,2.3333,0,train
11610,United States of America,NAM,warm_moist,-87.668297,39.210857,114.8,12,unknown,unknown,0,0,0,0,1.1,0,0,0,0,0,0,0,70.8,0,27.3,0,0,0.572,0,0.09458,2.56,120,128,2755,7,3.32,61,29.4479,-999,-999,-999,-999,-999,-999,-999,-999,-999,53.921,-999,-999,-999,-999,test
11611,United States of America,NAM,cool_moist,-87.732457,41.670992,188,7,unknown,unknown,8.1,0,0,0,1.1,1.7,0,0,0,0,0,0,6.8,68.3,11.4,0,0,0,0,19.0069,6.16,18967,34691,116791,63,62.93,63,27.4065,-999,-999,-999,-999,-999,-999,-999,-999,-999,56.1282,-999,-999,-999,-999,train
11612,United States of America,NAM,warm_moist,-87.54535,41.755832,178,16,unknown,unknown,42.4,0,0,0,0,0,0,0,0,0,0,0,1.4,52,1.7,0,0,0,0,51.114,7.64,9196,60797,116791,62,55.71,63,33.276,-999,-999,-999,-999,-999,-999,-999,-999,-999,58.9641,-999,-999,-999,-999,train
11618,United States of America,NAM,warm_moist,-87.601646,41.790787,180,17,unknown,unknown,42.2,0,0,0,0,0,0,0,0,0,0,0,0,54.7,0,0,0,0,0,35.8023,7.55,84628,87828,146270,63,61.71,63,24.5926,29.2271,20.0194,24,12.5,34.75,44.75,60.5,58.0208,34.2883,54.4948,164.9099,12021.459,7.5,0.5,train
11619,United States of America,NAM,warm_moist,-87.607683,41.895812,181,6,unknown,unknown,55,0,0,0,0,0,0,0,0,0,0,0,0,43.8,0,0,0,0,0,45.2178,7.92,32209,98463,146270,63,57.66,63,34.2491,-999,-999,-999,-999,-999,-999,-999,-999,-999,60.3667,-999,-999,-999,-999,train
11621,United States of America,NAM,warm_moist,-87.713488,41.7514,186,5,unknown,unknown,12.8,0,0,0,0,1.6,0,0,0,0,0,0,3.9,71.5,6.8,0,0,0,0,24.7026,7.35,48213,99142,146270,63,63,63,24.208,30.471,18.071,23,11.6,34.4,45.6,61.2,59.1583,35.4734,55.2771,137.1457,13594.6456,5.2,0.4,train
11623,United States of America,NAM,cool_moist,-87.792002,41.984332,191,11,unknown,unknown,26.9,0,0,0,0,0,0,0,0,0,0,0,0,69.4,1.6,0,0,0,0,50.1267,7.54,67569,116107,146270,63,63,63,28.0439,-999,-999,-999,-999,-999,-999,-999,-999,-999,53.0112,-999,-999,-999,-999,train
11624,United States of America,NAM,cool_moist,-87.99057,41.66812,226,45,unknown,unknown,0,0,0,0,0,1.6,0,0,0,0,1.5,0,15.9,59,19.8,0,0,0.209,0,34.8002,5.67,5620,8104,61487,62,61.3,63,26.7625,32.8479,20.7272,25,15.7,36.2,47.8,62.8,60.55,37.7028,56.7592,147.4615,16158.2204,8.2,0,train
11625,United States of America,NAM,cool_moist,-87.876265,41.965193,195,3,unknown,unknown,9.4,0,0,0,0,0,0,0,0,0,0,0,1.1,83.5,3.9,0,0,0,0,89.0479,7.4,31397,71581,146270,63,63,63,20.7564,-999,-999,-999,-999,-999,-999,-999,-999,-999,46.7819,-999,-999,-999,-999,train
11626,United States of America,NAM,cool_moist,-87.75247,41.855243,184,4,unknown,unknown,22.1,0,0,0,0,1.5,0,0,0,0,0,0,0,71.3,2.1,0,0,0,0,52.3961,7.84,116791,116791,146270,63,63,63,25.524,-999,-999,-999,-999,-999,-999,-999,55,34.4653,53.78,-999,-999,1,-999,train
11629,United States of America,NAM,cool_moist,-87.863225,42.060285,192,3,unknown,unknown,14,0,0,0,0,0,0,0,0,0,0,0,1.2,75.8,6.4,0,0,0,0,59.0615,6.66,40672,40672,146270,63,63,63,24.5834,29.0473,18.3094,23,12.25,32.75,43,57.75,55.0938,33.9645,51.6205,115.5809,9837.3781,3,0,train
11630,United States of America,NAM,cool_moist,-87.799227,42.139996,198,33,unknown,unknown,41.7,0,0,0,0,1,0,0,0,0,0,0,0,49.5,5.5,0,0,0.123,0.001,39.2369,5.98,11892,13352,146270,62,61.7,63,27.3668,33.318,21.438,27,16,37.2,47.6,64.2,60.975,38.1428,56.8695,192.5892,15862.2356,9.8,1,train
11631,United States of America,NAM,cool_moist,-87.674167,42.061857,183,11,unknown,unknown,56.6,0,0,0,0,0,0,0,0,0,0,0,0,40.4,1.3,0,0,0,0,75.7219,6.99,708,40420,146270,61,52.22,63,28.8332,32.0022,23.9615,27.5,17.25,37.5,47,63.575,60.4464,37.5338,56.2549,199.9089,13944.0065,8.75,2,train
11633,United States of America,NAM,cool_moist,-88.072827,41.813049,206,7,unknown,unknown,0,0,0,0,0,1.3,0,0,0,0,1.6,0,9,68,17.9,0,0,0.114,0,22.2727,6.29,12092,22615,97699,63,62.91,63,24.2038,30.4462,16.8187,23,12,33.25,43.75,57.5,55.4375,35.4895,52.5824,111.2355,11238.0652,3.75,0,train
11635,United States of America,NAM,warm_moist,-88.548934,39.067159,177,12,unknown,unknown,0,0,0,0,1.5,0,0,0,0,0,0,0,80.8,0,16.9,0,0,1.174,0,1.55452,2.36,242,2276,4264,19,21.79,62,32.5991,-999,-999,-999,-999,-999,-999,-999,-999,-999,55.7835,-999,-999,-999,-999,train
11637,United States of America,NAM,warm_moist,-88.624943,38.082155,149,12,unknown,unknown,0,0,0,0,0,0,0,0,0,0,0,0,75.1,0,23.8,0,0,1.266,0,0.514272,2.44,106,294,1875,6,4.6,46,34.2099,-999,-999,-999,-999,-999,-999,-999,-999,-999,58.2589,-999,-999,-999,-999,val
11638,United States of America,NAM,warm_moist,-90.32408,39.110539,193,27,unknown,unknown,0,2.6,0,0,5.6,1.4,0,0,0,0,0,1.1,50.7,1.1,35.5,0,0,0.994,0,0.099699,2.68,378,396,4697,52,27.03,63,34.2286,-999,-999,-999,-999,-999,-999,-999,-999,-999,57.8664,-999,-999,-999,-999,train
11640,United States of America,NAM,cool_moist,-88.273029,42.049148,229,23,unknown,unknown,0,0,0,0,0,0,0,0,0,0,1.6,0,25.8,37.4,33.3,0,0,0.095,0,8.59682,4.45,28319,28319,40359,62,62.02,63,25.5251,32.0237,19.0392,24.8,15,35,45,59.8,57.775,36.8559,54.5922,127.668,12932.743,4.2,0.2,train
11644,United States of America,NAM,cool_moist,-87.810047,42.467573,178,24,unknown,unknown,58,0,0,0,0,0,0,0,0,0,0,0,7.8,12.9,19.8,0,0,0,0,17.1045,4.28,5878,10200,45229,49,39.36,63,30.6994,35.9262,25.4559,30,20.4,40,49.6,66.4,64.2,40.7648,58.0463,236.0204,18412.1023,13,1.2,train
11649,United States of America,NAM,cool_moist,-88.242207,42.221442,235,29,unknown,unknown,0,0,0,0,0,1,0,0,0,0,1.6,0,17.5,30.2,46.1,0,0,0.07,0,9.75056,3.78,8520,8520,40359,60,57.21,63,27.7335,33.1623,22.3298,27.2,18.2,36.2,46,59.092,57.5107,37.4689,54.0841,116.7822,12922.0662,4,0.2,train
11650,United States of America,NAM,warm_moist,-88.996896,40.518735,236,17,unknown,unknown,0,0,0,0,0,0,0,0,0,0,0,0,89.2,2.8,7.6,0,0,0.019,0,8.17896,2.27,23689,26008,26008,63,61.77,63,30.3329,36.6156,24.1187,29.2,20,39.8,50.4,63.2,61.1,41.0541,57.3435,125.554,19425.1529,5.6,0,val
11651,United States of America,NAM,warm_moist,-88.925594,39.866834,204,12,unknown,unknown,0,0,0,0,0,0,0,0,0,0,0,0,89.7,3,6.2,0,0,0.021,0,0.567557,2.38,7066,16397,20331,63,60.92,63,28.8526,34.8334,22.9483,27.6,18.6,37.8,48.8,61.6,59.475,38.962,55.62,124.2547,16789.4851,3.2,0,train
11652,United States of America,NAM,warm_moist,-89.809739,39.396075,201,5,unknown,unknown,0,0,0,0,0,0,0,0,0,0,0,0,83.8,0,14.9,0,0,0.796,0,0.351162,2.24,125,405,3768,6,3.89,54,30.7848,37.5148,24.3603,29.5,20.75,39.3125,49.75,62.75,59.8438,41.7716,55.657,156.8464,19496.397,6.25,0,test
11653,United States of America,NAM,warm_moist,-90.148031,38.890186,172,8,unknown,unknown,0,2.2,0,0,1.1,1,0,0,0,0,0,0,37.3,18.8,35.7,0,0,0.599,0,29.8114,3.53,14495,14495,36185,62,54.02,63,34.4887,-999,-999,-999,-999,-999,-999,-999,-999,-999,60.7418,-999,-999,-999,-999,train
11654,United States of America,NAM,warm_moist,-89.959963,38.726573,177,44,unknown,unknown,0,1.4,0,0,0,0,0,0,0,0,0,0,59.9,15.2,20.8,0,0,1.568,0,20.0135,3.62,3642,7103,21828,60,55.24,63,34.6791,-999,-999,-999,-999,-999,-999,-999,-999,-999,61.4942,-999,-999,-999,-999,train
11656,United States of America,NAM,warm_moist,-90.105851,38.860669,131,9,unknown,unknown,0,2.1,0,0,0,0,0,0,0,0,1.1,0,36.8,22.3,33.4,0,0,0.599,0,29.8114,3.53,9635,10012,41991,62,55.9,63,27.517,34.7326,20.3501,26.4,16.6,36.8,48.42,65,63.075,39.9259,60.6856,220.3252,19179.6415,12.8,1.6,train
11659,United States of America,NAM,warm_moist,-89.606943,40.68742,155,13,unknown,unknown,2,0,0,0,1.3,0,0,0,0,0,0,0,44.8,9.3,40.4,0,0,0,0,3.28608,2.54,23714,27046,27046,63,62.52,63,25.0322,30.924,19.2359,24.6,15,34,43.38,55.464,53.725,35.366,49.8306,71.1194,9363.6708,0.2,0,train
11660,United States of America,NAM,warm_moist,-89.585869,40.745504,220,95,unknown,unknown,2.1,0,0,0,1.7,0,0,0,0,0,0,0,41.4,9.5,42.7,0,0,0.116,0,30.0296,2.54,13997,27046,27046,63,58.84,63,31.372,36.2251,25.6628,29.75,20.75,39.75,50.25,63.25,61,40.5662,55.7691,130.9212,18995.6657,7,0.25,train
11661,United States of America,NAM,warm_moist,-89.788459,38.176278,136,7,unknown,unknown,0,0,0,0,1.2,0,0,0,0,0,0,0,51.9,0,44.2,0,0,2.908,0,0.410281,2.83,432,432,2308,6,6.66,55,30.3689,36.81,22.206,29,18.75,39,49.4,62.25,59.9375,41.0609,56.1584,131.4328,18506.3732,6.5,0,train
11663,United States of America,NAM,cool_moist,-90.51735,41.514727,171,2,unknown,unknown,0,2.2,0,0,0,0,0,0,0,0,0,0,54.6,10.7,31.2,0,0,0.035,0,18.9005,2.23,15643,22143,22143,63,62.91,63,26.6586,31.7005,21.6417,26,17.6,35.2,43.7,54.576,52.575,35.7103,50.0311,57.3779,8824.8117,0.2,0,train
11664,United States of America,NAM,warm_moist,-90.160477,38.612034,125,5,unknown,unknown,0,1.5,0,0,0,0,0,0,1.2,0,1.3,0,34.6,39.6,20.8,0,0,0.866,0,65.7576,3.9,14728,14728,59243,63,62.72,63,24.6638,32.9002,16.4387,23,11.4,35,48,64.8,62.4,39.0317,60.4644,189.9484,18057.9692,11,1.2,train
11667,United States of America,NAM,warm_moist,-89.640926,39.831522,6,13,unknown,unknown,0,0,0,0,0,0,0,0,0,0,0,0,75.2,4.5,18.8,0,0,0.045,0,5.6919,2.25,21751,22116,22116,63,58.78,63,29.6394,35.4545,23.885,28,19.3333,38,48.3333,60.6667,59.875,39.7232,55.3806,128.7717,16037.8521,4.75,0,test
11670,United States of America,NAM,cool_moist,-88.190967,41.221537,181,5,unknown,unknown,0,1.1,0,0,0,1.4,0,0,0,0,0,0,78.7,1.9,15.8,0,0,0.298,0,0.873042,3.44,1392,2136,4498,12,14.55,63,27.8249,34.1109,21.6063,26.6,18.2,36.2,45.6,58,55.35,38.2197,52.1166,82.4161,12793.7557,1.6,0.4,train
